'101KM260200067','2026-02-04 00:00:00.000','102-101',0.000000,2706646.090000,'PT. KRISTAL TRANSPORTASI T-1200  07.2602009','101KM260200067'
'101KM260200068','2026-02-04 00:00:00.000','102-110',0.000000,300000.020000,'BPK. SURATMAN SV-600 24V  07.2602008','101KM260200068'
'101KM260200068','2026-02-04 00:00:00.000','102-103',0.000000,2340005.000000,'BPK. SURATMAN SV-600 24V  07.2602008','101KM260200068'
'101KM260200068','2026-02-04 00:00:00.000','102-101',0.000000,1173642.710000,'BPK. SURATMAN SV-600 24V  07.2602008','101KM260200068'
'10101260200004','2026-02-04 00:00:00.000','102-110',0.000000,939023.700000,'L-LOKAL','10101260200004'
'10101260200004','2026-02-04 00:00:00.000','102-101',0.000000,1305716.130000,'TS-SPARE PARTS THERMO KING','10101260200004'
'10101260200005','2026-02-04 00:00:00.000','102-110',0.000000,295613.980000,'L-LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-110',0.000000,80235.140000,'L-LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-110',0.000000,226786.880000,'L-LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-102',0.000000,619120.180000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-102',0.000000,151785.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-102',0.000000,318277.520000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200005'
'10101260200005','2026-02-04 00:00:00.000','102-101',0.000000,651956.600000,'TS-SPARE PARTS THERMO KING','10101260200005'
'10103260200013','2026-02-04 00:00:00.000','102-001',0.000000,35339050.590000,'TR-UNIT TRUCK THERMO KING','10103260200013'
'101KM260200110','2026-02-04 00:00:00.000','102-110',0.000000,1301083.200000,'THERMO ASRI MANUNGGAL  001/TAM/II/2026','101KM260200110'
'101BTB260200007','2026-02-04 00:00:00.000','102-103',7254000.000000,0.000000,'(SPARE PART NORDIC) SEJUK SEJAHTERA SENTOSA 3S05.2602004','101BTB260200007'
'101BTB260200010','2026-02-04 00:00:00.000','102-110',4231500.000000,0.000000,'(LOKAL) ALBERT AL4723','101BTB260200010'
'101KM260200006','2026-02-05 00:00:00.000','102-110',0.000000,1412900.000000,'CV. CIPTA MANUNGGAL SAKTI/T-1080 PRO/CIM 1088556/HINO FL/19141  06755','101KM260200006'
'101260200016','2026-02-05 00:00:00.000','102-020',211206845.080000,0.000000,'CIM1088556 U/ CV. CIPTA MANUNGGAL SAKTI','101260200016'
'101260200016','2026-02-05 00:00:00.000','102-001',0.000000,211206845.080000,'CIM1088556 U/ CV. CIPTA MANUNGGAL SAKTI','101260200016'
'101260200015','2026-02-05 00:00:00.000','102-020',35339050.590000,0.000000,'CIM1086213 U/ CV. BOGOR KIAT SARANA','101260200015'
'101260200015','2026-02-05 00:00:00.000','102-001',0.000000,35339050.590000,'CIM1086213 U/ CV. BOGOR KIAT SARANA','101260200015'
'10203260200014','2026-02-05 00:00:00.000','102-020',0.000000,209664529.650000,'101251100011 RADHA PANGGIH TATA LAKSANA   ','10203260200014'
'10203260200014','2026-02-05 00:00:00.000','102-001',209664529.650000,0.000000,'101251100011 RADHA PANGGIH TATA LAKSANA   ','10203260200014'
'101BTB260200025','2026-02-05 00:00:00.000','102-103',2172480.000000,0.000000,'(SPARE PART NORDIC) PT. SEJUK SEJAHTERA SENTOSA 3S05.2602006','101BTB260200025'
'101KM260200065','2026-02-05 00:00:00.000','102-110',0.000000,300009.470000,'CV. EDERA SHAKIRA SV-600 24V  07.2602011','101KM260200065'
'101KM260200065','2026-02-05 00:00:00.000','102-101',0.000000,6507349.420000,'CV. EDERA SHAKIRA SV-600 24V  07.2602011','101KM260200065'
'101KM260200066','2026-02-05 00:00:00.000','102-110',0.000000,9.450000,'PT. PAREWA ASIAN CATERING SV-800 24V  07.2602010','101KM260200066'
'101KM260200066','2026-02-05 00:00:00.000','102-101',0.000000,5333706.710000,'PT. PAREWA ASIAN CATERING SV-800 24V  07.2602010','101KM260200066'
'10103260200002','2026-02-05 00:00:00.000','102-001',0.000000,35339050.590000,'TR-UNIT TRUCK THERMO KING','10103260200002'
'10101260200006','2026-02-05 00:00:00.000','102-201',0.000000,50234.490000,'MT-MATERIAL TAMBAHAN','10101260200006'
'10101260200007','2026-02-05 00:00:00.000','102-101',0.000000,652217.280000,'TS-SPARE PARTS THERMO KING','10101260200007'
'10101260200007','2026-02-05 00:00:00.000','102-101',0.000000,1147021.500000,'TS-SPARE PARTS THERMO KING','10101260200007'
'10101260200008','2026-02-05 00:00:00.000','102-110',0.000000,49966.020000,'L-LOKAL','10101260200008'
'10101260200008','2026-02-05 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200008'
'10101260200008','2026-02-05 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200008'
'10101260200008','2026-02-05 00:00:00.000','102-102',0.000000,151785.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200008'
'10101260200008','2026-02-05 00:00:00.000','102-102',0.000000,596050.600000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200008'
'10101260200008','2026-02-05 00:00:00.000','102-101',0.000000,663140.360000,'TS-SPARE PARTS THERMO KING','10101260200008'
'10101260200009','2026-02-05 00:00:00.000','102-103',0.000000,2172480.000000,'NDS-SPARE PART NORDIC','10101260200009'
'10103260200014','2026-02-05 00:00:00.000','102-001',0.000000,209664529.650000,'TR-UNIT TRUCK THERMO KING','10103260200014'
'10203260200002','2026-02-05 00:00:00.000','102-020',0.000000,35339050.590000,'101260200015 U/ CV. BOGOR KIAT SARANA','10203260200002'
'10203260200002','2026-02-05 00:00:00.000','102-001',35339050.590000,0.000000,'101260200015 U/ CV. BOGOR KIAT SARANA','10203260200002'
'101260200019','2026-02-06 00:00:00.000','102-020',247123579.070000,0.000000,'CIM1083287 U/ PT. MANGGALA KIAT ANANDA KE - 17','101260200019'
'101260200019','2026-02-06 00:00:00.000','102-001',0.000000,247123579.070000,'CIM1083287 U/ PT. MANGGALA KIAT ANANDA KE - 17','101260200019'
'101KM260200007','2026-02-06 00:00:00.000','102-110',0.000000,2396730.980000,'ANUGERAH MITRA LOGISTIK KE-1/SV-600 12V/CIM 1079948/HD EURO 4/5006931  06890','101KM260200007'
'101KM260200007','2026-02-06 00:00:00.000','102-102',0.000000,143711.700000,'ANUGERAH MITRA LOGISTIK KE-1/SV-600 12V/CIM 1079948/HD EURO 4/5006931  06890','101KM260200007'
'10203260200018','2026-02-06 00:00:00.000','102-020',0.000000,39585996.530000,'101260200025 GOLDEN KING KAROSERI','10203260200018'
'10203260200018','2026-02-06 00:00:00.000','102-001',39585996.530000,0.000000,'101260200025 GOLDEN KING KAROSERI','10203260200018'
'101260200018','2026-02-06 00:00:00.000','102-020',211206845.080000,0.000000,'CIM1088567 U/ KHARISMA JAYA MANDIRI','101260200018'
'101260200018','2026-02-06 00:00:00.000','102-001',0.000000,211206845.080000,'CIM1088567 U/ KHARISMA JAYA MANDIRI','101260200018'
'101KM260200008','2026-02-06 00:00:00.000','102-110',0.000000,1412900.000000,'KHARISMA JAYA MANDIRI (KJM)/T-1080 PRO/CIM 1088597/HINO FL/18929  06889','101KM260200008'
'101260200017','2026-02-06 00:00:00.000','102-020',38464452.490000,0.000000,'CIM1079948 U/ ANUGERAH MITRA LOGISTIK KE - 1','101260200017'
'101260200017','2026-02-06 00:00:00.000','102-001',0.000000,38464452.490000,'CIM1079948 U/ ANUGERAH MITRA LOGISTIK KE - 1','101260200017'
'10102260200008','2026-02-06 00:00:00.000','102-101',0.000000,325978.300000,'TS-SPARE PARTS THERMO KING','10102260200008'
'10102260200009','2026-02-06 00:00:00.000','102-101',0.000000,5333706.710000,'TS-SPARE PARTS THERMO KING','10102260200009'
'101KM260200098','2026-02-06 00:00:00.000','102-110',0.000000,300000.020000,'CLAIM SERVICE GARANSI INDONESIA BAHARI  KBS2602/011','101KM260200098'
'101KM260200098','2026-02-06 00:00:00.000','102-101',0.000000,5320833.640000,'CLAIM SERVICE GARANSI INDONESIA BAHARI  KBS2602/011','101KM260200098'
'101KM260200099','2026-02-06 00:00:00.000','102-101',0.000000,1099130.880000,'PERL. UNIT SV-600 24V ANUGERAH  MITRA LOGISTIK   KBS2602/010','101KM260200099'
'10103260200003','2026-02-06 00:00:00.000','102-203',0.000000,50500000.000000,'BX-BOX FIBERGLASS','10103260200003'
'10103260200003','2026-02-06 00:00:00.000','102-001',0.000000,35339050.590000,'TR-UNIT TRUCK THERMO KING','10103260200003'
'10103260200004','2026-02-06 00:00:00.000','102-001',0.000000,201915420.180000,'TR-UNIT TRUCK THERMO KING','10103260200004'
'10103260200005','2026-02-06 00:00:00.000','102-001',0.000000,211206845.080000,'TR-UNIT TRUCK THERMO KING','10103260200005'
'10101260200010','2026-02-06 00:00:00.000','102-101',0.000000,1504019.890000,'TS-SPARE PARTS THERMO KING','10101260200010'
'10103260200018','2026-02-06 00:00:00.000','102-001',0.000000,39585996.530000,'TR-UNIT TRUCK THERMO KING','10103260200018'
'10101260200011','2026-02-06 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200011'
'10101260200011','2026-02-06 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200011'
'10101260200011','2026-02-06 00:00:00.000','102-101',0.000000,1889975.200000,'TS-SPARE PARTS THERMO KING','10101260200011'
'101KM260200109','2026-02-06 00:00:00.000','102-110',0.000000,1918208.790000,'THERMO ASRI MANUNGGAL   002/TAM/II/2026','101KM260200109'
'10203260200003','2026-02-06 00:00:00.000','102-020',0.000000,35339050.590000,'101260200010 PT. BENTORO ADI SANDI','10203260200003'
'10203260200003','2026-02-06 00:00:00.000','102-001',35339050.590000,0.000000,'101260200010 PT. BENTORO ADI SANDI','10203260200003'
'10203260200004','2026-02-06 00:00:00.000','102-020',0.000000,201915420.180000,'101260200012 U/ PT. WINSON SINGA LOGISTIK KE - 1','10203260200004'
'10203260200004','2026-02-06 00:00:00.000','102-001',201915420.180000,0.000000,'101260200012 U/ PT. WINSON SINGA LOGISTIK KE - 1','10203260200004'
'10203260200005','2026-02-06 00:00:00.000','102-020',0.000000,211206845.080000,'101260200016 U/ CV. CIPTA MANUNGGAL SAKTI','10203260200005'
'10203260200005','2026-02-06 00:00:00.000','102-001',211206845.080000,0.000000,'101260200016 U/ CV. CIPTA MANUNGGAL SAKTI','10203260200005'
'101BTB260200020','2026-02-09 00:00:00.000','102-001',3586024560.000000,0.000000,'(UNIT TRUCK THERMO KING) TK.G504-251125 INV.5001849, TK.F507-251125 INV.5001850, TK.J506-251125 INV.5001851','101BTB260200020'
'101BTB260200012','2026-02-09 00:00:00.000','102-110',2072000.000000,0.000000,'(LOKAL) ALBERT AL702','101BTB260200012'
'101260200024','2026-02-09 00:00:00.000','102-020',38464452.490000,0.000000,'CIM1079953 KAROSERI LESTARI                         UNIT KE-2','101260200024'
'101260200024','2026-02-09 00:00:00.000','102-001',0.000000,38464452.490000,'CIM1079953 KAROSERI LESTARI                         UNIT KE-2','101260200024'
'101260200023','2026-02-09 00:00:00.000','102-020',38464452.490000,0.000000,'CIM1079947 KAROSERI LESTARI    UNIT KE-1','101260200023'
'101260200023','2026-02-09 00:00:00.000','102-001',0.000000,38464452.490000,'CIM1079947 KAROSERI LESTARI    UNIT KE-1','101260200023'
'101260200022','2026-02-09 00:00:00.000','102-020',27165189.600000,0.000000,'CIM1083363 KRS. MASTER','101260200022'
'101260200022','2026-02-09 00:00:00.000','102-001',0.000000,27165189.600000,'CIM1083363 KRS. MASTER','101260200022'
'101260200021','2026-02-09 00:00:00.000','102-020',39585996.530000,0.000000,'CIM1083700 KREASI INTI  SEJAHTERA                         UNIT KE-2','101260200021'
'101260200021','2026-02-09 00:00:00.000','102-001',0.000000,39585996.530000,'CIM1083700 KREASI INTI  SEJAHTERA                         UNIT KE-2','101260200021'
'10203260200036','2026-02-09 00:00:00.000','102-020',0.000000,247123579.070000,'101260200019 U/ PT. MANGGALA KIAT ANANDA KE - 17','10203260200036'
'10203260200036','2026-02-09 00:00:00.000','102-001',247123579.070000,0.000000,'101260200019 U/ PT. MANGGALA KIAT ANANDA KE - 17','10203260200036'
'10102260200010','2026-02-09 00:00:00.000','102-101',0.000000,528213.030000,'TS-SPARE PARTS THERMO KING','10102260200010'
'101260200020','2026-02-09 00:00:00.000','102-020',39585996.530000,0.000000,'CIM1083235 KREASI INTI SEJAHTERA                                  UNIT KE-1','101260200020'
'101260200020','2026-02-09 00:00:00.000','102-001',0.000000,39585996.530000,'CIM1083235 KREASI INTI SEJAHTERA                                  UNIT KE-1','101260200020'
'101KM260200063','2026-02-09 00:00:00.000','102-101',0.000000,902966.160000,'PT. MEGA INDO LOGISTIK T-1200  07.2602013','101KM260200063'
'101KM260200064','2026-02-09 00:00:00.000','102-102',0.000000,753435.000000,'PT. WINSON SINGA LOGISTIK T-1200  07.2602012','101KM260200064'
'101KM260200064','2026-02-09 00:00:00.000','102-101',0.000000,1294887.980000,'PT. WINSON SINGA LOGISTIK T-1200  07.2602012','101KM260200064'
'10101260200012','2026-02-09 00:00:00.000','102-110',0.000000,939023.700000,'L-LOKAL','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-110',0.000000,763815.470000,'L-LOKAL','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,1494781.790000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,1147021.500000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,938994.120000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,6983762.960000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,172189.560000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,190355.420000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200012','2026-02-09 00:00:00.000','102-101',0.000000,161220.580000,'TS-SPARE PARTS THERMO KING','10101260200012'
'10101260200013','2026-02-09 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200013'
'10101260200013','2026-02-09 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200013'
'10101260200013','2026-02-09 00:00:00.000','102-102',0.000000,151785.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200013'
'10101260200013','2026-02-09 00:00:00.000','102-101',0.000000,663140.360000,'TS-SPARE PARTS THERMO KING','10101260200013'
'10101260200014','2026-02-09 00:00:00.000','102-110',0.000000,751218.960000,'L-LOKAL','10101260200014'
'10101260200014','2026-02-09 00:00:00.000','102-110',0.000000,915401.510000,'L-LOKAL','10101260200014'
'10103260200036','2026-02-09 00:00:00.000','102-001',0.000000,247123579.070000,'TR-UNIT TRUCK THERMO KING','10103260200036'
'1012602FR05004','2026-02-09 00:00:00.000','102-601',0.000000,21522900.000000,'(UNIT TRUCK THERMO KING) TK.G504, TK.F507, TK.J506-251125 INV.5001849,50,51','1012602FR05004'
'1012602FR05004','2026-02-09 00:00:00.000','102-001',21522900.000000,0.000000,'(Ekspedisi : UNIT TRUCK THERMO KING) TK.G504, TK.F507, TK.J506-251125 INV.5001849,50,51','1012602FR05004'
'101KM260200009','2026-02-10 00:00:00.000','102-110',0.000000,1636794.030000,'KREASI INTI SEJAHTERA KE-1/SV-600 24V/CIM 1083235/ISUZU NMR TM-21/J135997  06887','101KM260200009'
'101KM260200009','2026-02-10 00:00:00.000','102-102',0.000000,143711.700000,'KREASI INTI SEJAHTERA KE-1/SV-600 24V/CIM 1083235/ISUZU NMR TM-21/J135997  06887','101KM260200009'
'101260200025','2026-02-10 00:00:00.000','102-020',39585996.530000,0.000000,'CIM1083229 GOLDEN KING KAROSERI','101260200025'
'101260200025','2026-02-10 00:00:00.000','102-001',0.000000,39585996.530000,'CIM1083229 GOLDEN KING KAROSERI','101260200025'
'101KM260200013','2026-02-10 00:00:00.000','102-110',0.000000,1636794.030000,'PT. KREASI INTI SEJAHTERA KE-2/SV-600 24V/CIM 1083700/ISUZU NMR/J136078  06887','101KM260200013'
'101KM260200013','2026-02-10 00:00:00.000','102-102',0.000000,143711.700000,'PT. KREASI INTI SEJAHTERA KE-2/SV-600 24V/CIM 1083700/ISUZU NMR/J136078  06887','101KM260200013'
'10203260200012','2026-02-10 00:00:00.000','102-020',0.000000,35339050.590000,'101260200006 KAROSERI NUGROHO ','10203260200012'
'10203260200012','2026-02-10 00:00:00.000','102-001',35339050.590000,0.000000,'101260200006 KAROSERI NUGROHO ','10203260200012'
'101BTB260200019','2026-02-10 00:00:00.000','102-110',3045000.000000,0.000000,'(LOKAL) MULIA JAYA 7979','101BTB260200019'
'101BTB260200019','2026-02-10 00:00:00.000','102-101',11200000.000000,0.000000,'(SPARE PARTS THERMO KING) MULIA JAYA 7979','101BTB260200019'
'101KM260200060','2026-02-10 00:00:00.000','102-101',0.000000,1103818.370000,'PT. ANTIKA RAYA SV-800 24V  07.2602016','101KM260200060'
'101KM260200061','2026-02-10 00:00:00.000','102-110',0.000000,300000.020000,'CV. ANUGERAH MANDIRI SV-800 24V  07.2602015','101KM260200061'
'101KM260200061','2026-02-10 00:00:00.000','102-101',0.000000,6507349.420000,'CV. ANUGERAH MANDIRI SV-800 24V  07.2602015','101KM260200061'
'101KM260200062','2026-02-10 00:00:00.000','102-102',0.000000,136996.060000,'CV. RAKUTEN RUDANG T-1080  07.2602014','101KM260200062'
'101KM260200058','2026-02-10 00:00:00.000','102-110',0.000000,467500.020000,'PT. LINTAS BERSAMA LOGISTIK SV-400 12V  07.2602018','101KM260200058'
'101KM260200059','2026-02-10 00:00:00.000','102-110',0.000000,167500.000000,'BPK. SURATMAN SV-600 24V  07.2602017','101KM260200059'
'101KM260200094','2026-02-10 00:00:00.000','102-110',0.000000,20.000000,'PERL. 2 UNIT SV-600 24V KREASI INTI   KBS2602/015','101KM260200094'
'101KM260200094','2026-02-10 00:00:00.000','102-101',0.000000,2198261.760000,'PERL. 2 UNIT SV-600 24V KREASI INTI   KBS2602/015','101KM260200094'
'101KM260200095','2026-02-10 00:00:00.000','102-101',0.000000,3313648.120000,'PERL. UNIT SV-800 24V ANUGERAH MANDIRI  KBS2602/014','101KM260200095'
'101KM260200096','2026-02-10 00:00:00.000','102-101',0.000000,1099130.880000,'PERL. UNIT SV-600 24V GOLDEN KING  KBS2602/013','101KM260200096'
'101KM260200097','2026-02-10 00:00:00.000','102-101',0.000000,2198261.760000,'GUDANG BESAR, PERL. 2 UNIT SV-600 24V  KBS2602/012','101KM260200097'
'10103260200006','2026-02-10 00:00:00.000','102-001',0.000000,38464452.490000,'TR-UNIT TRUCK THERMO KING','10103260200006'
'10103260200007','2026-02-10 00:00:00.000','102-001',0.000000,39585996.540000,'TR-UNIT TRUCK THERMO KING','10103260200007'
'10103260200008','2026-02-10 00:00:00.000','102-001',0.000000,39585996.540000,'TR-UNIT TRUCK THERMO KING','10103260200008'
'10103260200012','2026-02-10 00:00:00.000','102-001',0.000000,35339050.590000,'TR-UNIT TRUCK THERMO KING','10103260200012'
'10101260200015','2026-02-10 00:00:00.000','102-110',0.000000,763815.470000,'L-LOKAL','10101260200015'
'10101260200015','2026-02-10 00:00:00.000','102-101',0.000000,172189.560000,'TS-SPARE PARTS THERMO KING','10101260200015'
'10101260200015','2026-02-10 00:00:00.000','102-101',0.000000,161220.580000,'TS-SPARE PARTS THERMO KING','10101260200015'
'101BTB260200006','2026-02-10 00:00:00.000','102-110',9000000.000000,0.000000,'(LOKAL) NUGROHO TEKNIK (091/III/2026)','101BTB260200006'
'101KP260200003','2026-02-10 00:00:00.000','102-101',20.000000,0.000000,'PT. TRANE INDONESIA  018','101KP260200003'
'101KP260200005','2026-02-10 00:00:00.000','102-110',7275100.000000,0.000000,'INTERN,   010','101KP260200005'
'10203260200006','2026-02-10 00:00:00.000','102-020',0.000000,38464452.490000,'101260200017 U/ ANUGERAH MITRA LOGISTIK KE - 1','10203260200006'
'10203260200006','2026-02-10 00:00:00.000','102-001',38464452.490000,0.000000,'101260200017 U/ ANUGERAH MITRA LOGISTIK KE - 1','10203260200006'
'10203260200007','2026-02-10 00:00:00.000','102-020',0.000000,39585996.540000,'101260100025 PT. ULTIMA JAYA         UNIT KE-2','10203260200007'
'10203260200007','2026-02-10 00:00:00.000','102-001',39585996.540000,0.000000,'101260100025 PT. ULTIMA JAYA         UNIT KE-2','10203260200007'
'10203260200008','2026-02-10 00:00:00.000','102-020',0.000000,39585996.540000,'101260100024 PT. ULTIMA JAYA          UNIT KE-1','10203260200008'
'10203260200008','2026-02-10 00:00:00.000','102-001',39585996.540000,0.000000,'101260100024 PT. ULTIMA JAYA          UNIT KE-1','10203260200008'
'200410126020071','2026-02-11 00:00:00.000','102-601',23444500.000000,0.000000,'LS/TK.G505.J507,F508',
'200410126020072','2026-02-11 00:00:00.000','102-601',10943300.000000,0.000000,'LS/TK.A601,B601,C601',
'200410126020073','2026-02-11 00:00:00.000','102-601',10989600.000000,0.000000,'LS/TK.A505,B506,C508',
'101260200026','2026-02-11 00:00:00.000','102-020',201915420.180000,0.000000,'CIM1089522 PT. TIRTA MAS COLDTRANS                          UNIT KE-7','101260200026'
'101260200026','2026-02-11 00:00:00.000','102-001',0.000000,201915420.180000,'CIM1089522 PT. TIRTA MAS COLDTRANS                          UNIT KE-7','101260200026'
'101BTB260200037','2026-02-11 00:00:00.000','102-102',2066700.000000,0.000000,'(SPARE PARTS THERMO KING LOKAL) ASIAN BEARINDO SEJAHTERA ABS260210931','101BTB260200037'
'101KM260200010','2026-02-11 00:00:00.000','102-110',0.000000,2900000.000000,'PT. TIRTAMAS COLDTRANS NUSANTARA KE-7/T-1280E/CIM 1089522/GIGA/J005974  06861','101KM260200010'
'101KM260200011','2026-02-11 00:00:00.000','102-110',0.000000,2446009.570000,'KHARISMA BERLIAN SEJAHTERA PT./SV-600 24V/CIM 1083699/CD EURO 4/003714  06932','101KM260200011'
'101KM260200011','2026-02-11 00:00:00.000','102-102',0.000000,143711.700000,'KHARISMA BERLIAN SEJAHTERA PT./SV-600 24V/CIM 1083699/CD EURO 4/003714  06932','101KM260200011'
'10102260200011','2026-02-11 00:00:00.000','102-101',0.000000,1442846.950000,'TS-SPARE PARTS THERMO KING','10102260200011'
'10102260200011','2026-02-11 00:00:00.000','102-101',0.000000,663140.360000,'TS-SPARE PARTS THERMO KING','10102260200011'
'10102260200012','2026-02-11 00:00:00.000','102-101',0.000000,910159.470000,'TS-SPARE PARTS THERMO KING','10102260200012'
'10102260200012','2026-02-11 00:00:00.000','102-101',0.000000,116140.360000,'TS-SPARE PARTS THERMO KING','10102260200012'
'10102260200012','2026-02-11 00:00:00.000','102-101',0.000000,158799.040000,'TS-SPARE PARTS THERMO KING','10102260200012'
'101KM260200057','2026-02-11 00:00:00.000','102-101',0.000000,1305717.740000,'PT. MANGGALA KIAT ANANDA T-1200  07.2602019','101KM260200057'
'10101260200020','2026-02-11 00:00:00.000','102-110',0.000000,375609.480000,'L-LOKAL','10101260200020'
'10101260200020','2026-02-11 00:00:00.000','102-102',0.000000,50595.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200020'
'10101260200020','2026-02-11 00:00:00.000','102-102',0.000000,79569.380000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200020'
'10101260200020','2026-02-11 00:00:00.000','102-101',0.000000,325978.300000,'TS-SPARE PARTS THERMO KING','10101260200020'
'10101260200020','2026-02-11 00:00:00.000','102-101',0.000000,528213.030000,'TS-SPARE PARTS THERMO KING','10101260200020'
'10101260200021','2026-02-11 00:00:00.000','102-110',0.000000,295613.980000,'L-LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-110',0.000000,83740.530000,'L-LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-110',0.000000,381111.020000,'L-LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-102',0.000000,151785.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-102',0.000000,318277.520000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-102',0.000000,1069960.090000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-101',0.000000,167439.440000,'TS-SPARE PARTS THERMO KING','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-101',0.000000,274559.760000,'TS-SPARE PARTS THERMO KING','10101260200021'
'10101260200021','2026-02-11 00:00:00.000','102-101',0.000000,663140.360000,'TS-SPARE PARTS THERMO KING','10101260200021'
'10101260200017','2026-02-11 00:00:00.000','102-110',0.000000,41017.740000,'L-LOKAL','10101260200017'
'10101260200017','2026-02-11 00:00:00.000','102-110',0.000000,563414.220000,'L-LOKAL','10101260200017'
'10101260200017','2026-02-11 00:00:00.000','102-102',0.000000,151785.000000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200017'
'10101260200017','2026-02-11 00:00:00.000','102-101',0.000000,663140.360000,'TS-SPARE PARTS THERMO KING','10101260200017'
'10101260200018','2026-02-11 00:00:00.000','102-101',0.000000,5035950.040000,'TS-SPARE PARTS THERMO KING','10101260200018'
'10101260200019','2026-02-11 00:00:00.000','102-110',0.000000,381111.020000,'L-LOKAL','10101260200019'
'10101260200019','2026-02-11 00:00:00.000','102-110',0.000000,375609.480000,'L-LOKAL','10101260200019'
'10101260200019','2026-02-11 00:00:00.000','102-102',0.000000,75892.500000,'TL-SPARE PARTS THERMO KING LOKAL','10101260200019'
'10101260200019','2026-02-11 00:00:00.000','102-101',0.000000,528213.030000,'TS-SPARE PARTS THERMO KING','10101260200019'
'10101260200019','2026-02-11 00:00:00.000','102-101',0.000000,1013819.300000,'TS-SPARE PARTS THERMO KING','10101260200019'
'10101260200019','2026-02-11 00:00:00.000','102-101',0.000000,392128.580000,'TS-SPARE PARTS THERMO KING','10101260200019'
'101BTB260200004','2026-02-11 00:00:00.000','102-110',3100000.000000,0.000000,'(LOKAL) NUGROHO TEKNIK 052/II/2026/F.NT','101BTB260200004'
'101260200028','2026-02-12 00:00:00.000','102-020',39585996.530000,0.000000,'CIM1083699 KHARISMA BERLIAN SEJAHTERA                        ','101260200028'
'101260200028','2026-02-12 00:00:00.000','102-001',0.000000,39585996.530000,'CIM1083699 KHARISMA BERLIAN SEJAHTERA                        ','101260200028'
'10203260200010','2026-02-12 00:00:00.000','102-020',0.000000,39585996.530000,'101260200011 U/ BERNADUS JALU','10203260200010'
'10203260200010','2026-02-12 00:00:00.000','102-001',39585996.530000,0.000000,'101260200011 U/ BERNADUS JALU','10203260200010'
'101260200027','2026-02-12 00:00:00.000','102-020',39585996.530000,0.000000,'CIM1083234 CV. INDOTHERMO CEMERLANG','101260200027'
'101260200027','2026-02-12 00:00:00.000','102-001',0.000000,39585996.530000,'CIM1083234 CV. INDOTHERMO CEMERLANG','101260200027'
